Vernier Format 2
Untitled.cmbl 2012-10-23 17:22:27 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

1.02	-0.226892802759	2.06045814472	3.53509975809	0.8717345	-0.279163888889	-0.12976634838
1.04	-0.174532925199	2.06045814472	-1.88538653765	 	 	 
1.06	-0.13962634016	1.86653267227	-2.12105985485	0.8604155	-0.284999652778	0.264164255401
1.08	-0.10471975512	1.86653267227	2.12105985485	 	 	 
1.1	-0.0698131700798	2.06045814472	1.88538653765	0.847553	-0.258083680556	0.667109857253
1.12	-0.0174532925199	2.06045814472	-3.53509975809	 	 	 
1.14	0.0174532925199	1.84229198822	-6.29584433108	0.8398355	-0.226046527778	0.948973283179
1.16	0.0523598775598	1.74532925199	-6.19484148084	 	 	 
1.18	0.0872664625997	1.64836651577	-7.64254900082	0.829374	-0.187101736111	1.2920394483
1.2	0.12217304764	1.40595967522	-7.67621661757	 	 	 
1.22	0.13962634016	1.308996939	-6.43051479805	0.8233715	-0.115286111111	1.4335501061
1.24	0.174532925199	1.21203420277	-7.47421091711	 	 	 
